instante;testa_pequena_r;testa_pequena_g;testa_pequena_b;testa_pequena_px;testa_grande_r;testa_grande_g;testa_grande_b;testa_grande_px;bochechas_r;bochechas_g;bochechas_b;bochechas_px;conjunto_pequeno_r;conjunto_pequeno_g;conjunto_pequeno_b;conjunto_pequeno_px;conjunto_grande_r;conjunto_grande_g;conjunto_grande_b;conjunto_grande_px;fundo_r;fundo_g;fundo_b;caixa_x;caixa_y;caixa_l;caixa_a
41.15964;222.3615;193.7425;190.7291;2318;221.9291;195.8628;192.1873;4469;219.6490;193.9576;188.7094;5992;220.3320;193.5704;189.1734;6576;220.3482;194.3492;189.6768;11892;214.0930;217.7004;224.7986;192;36;238;238
41.18170;224.0523;197.4905;193.5112;2373;223.6400;198.9151;195.1157;4581;217.5821;191.6426;186.3484;5996;219.6364;193.4541;188.5941;6661;219.8129;194.1714;189.4502;11990;214.4851;218.2768;225.2311;192;36;238;238
41.22375;224.0523;197.4905;193.5112;2373;223.6400;198.9151;195.1157;4581;217.5821;191.6426;186.3484;5996;219.6364;193.4541;188.5941;6661;219.8129;194.1714;189.4502;11990;214.4851;218.2768;225.2311;192;36;238;238
41.24569;222.1354;193.2300;188.7266;2348;221.3333;194.9600;190.3551;4545;220.4162;195.1947;189.8395;6000;220.8046;194.1126;189.0352;6623;220.7290;195.0117;189.8860;11952;214.6104;218.3600;225.2131;192;36;238;238
41.28430;222.1354;193.2300;188.7266;2348;221.3333;194.9600;190.3551;4545;220.4162;195.1947;189.8395;6000;220.8046;194.1126;189.0352;6623;220.7290;195.0117;189.8860;11952;214.6104;218.3600;225.2131;192;36;238;238
41.30983;223.2042;195.2854;191.9442;2365;223.1198;197.4278;193.7149;4483;218.8587;192.1636;187.4011;6008;219.6994;192.2603;188.0399;6623;220.3262;193.8719;189.5141;11947;214.0480;217.7549;224.8504;192;36;238;238
41.34908;223.2042;195.2854;191.9442;2365;223.1198;197.4278;193.7149;4483;218.8587;192.1636;187.4011;6008;219.6994;192.2603;188.0399;6623;220.3262;193.8719;189.5141;11947;214.0480;217.7549;224.8504;192;36;238;238
41.36706;222.9876;195.4288;191.8837;2339;222.6825;197.3944;193.3864;4495;219.4924;193.4528;188.6343;5967;220.5270;193.6589;189.3589;6584;220.5777;194.6766;190.2259;11935;214.7625;218.3759;225.2655;192;36;238;238
41.42164;222.2544;193.1093;190.3290;2398;221.9760;195.1008;191.7399;4506;219.2031;193.4170;187.6216;5875;220.0625;193.0319;188.1981;6623;219.9907;193.6747;188.9579;11815;213.9865;217.4630;224.6837;192;36;238;238
41.44331;222.3088;193.1048;190.2995;2377;222.4795;196.0234;192.4751;4494;219.2063;193.5816;187.8491;5939;220.0204;192.9665;188.1448;6569;220.1161;193.9584;189.1885;11891;213.9865;217.4630;224.6837;193;36;237;237
41.48564;224.6985;197.8104;193.9974;2315;224.8476;200.5373;196.5206;4456;218.5130;192.5492;186.9961;6107;220.0273;193.4187;188.3628;6560;220.5512;194.9098;190.0252;12009;214.2219;217.8230;224.9005;193;36;237;237
41.50738;224.8653;197.9459;194.0952;2331;225.0145;200.7180;196.6656;4483;218.4000;192.3095;186.7482;5980;219.9643;193.2036;188.1754;6612;220.5492;194.8921;190.0117;12068;214.2219;217.8230;224.9005;194;36;236;236
41.54936;222.2007;193.0829;189.8044;2352;222.6824;196.1296;192.4624;4483;220.5934;195.5524;190.2638;5945;220.7230;193.9576;189.4973;6646;220.9418;194.9411;190.2710;12081;214.2896;217.6273;224.7573;194;36;236;236
41.57134;222.2007;193.0829;189.8044;2352;222.6824;196.1296;192.4624;4483;220.4834;195.5443;190.2546;6037;220.8255;194.2350;189.7617;6642;220.9333;194.9644;190.2983;12033;214.2896;217.6273;224.7573;194;36;237;237
41.61119;224.1594;196.0508;192.8532;2302;224.6089;199.5227;195.6291;4446;218.0606;192.0754;186.0234;6035;219.9567;193.0907;187.8283;6580;220.2124;194.2132;189.1885;11954;214.1503;217.9698;225.0264;194;36;237;237
41.66189;223.3750;195.4287;192.3153;2328;223.4821;198.0230;194.2122;4472;219.2331;194.3680;189.2583;5967;220.6074;194.5311;190.2023;6605;220.5408;195.0880;190.4859;11913;214.5245;217.6505;224.8523;194;36;237;237
41.70592;223.3750;195.4287;192.3153;2328;223.4821;198.0230;194.2122;4472;219.2331;194.3680;189.2583;5967;220.6074;194.5311;190.2023;6605;220.5408;195.0880;190.4859;11913;214.5245;217.6505;224.8523;194;36;237;237
41.72512;222.0859;193.7131;190.6745;2304;222.7082;196.9601;193.5929;4490;219.3282;193.9702;188.7028;5975;220.1254;193.4707;189.0341;6594;220.2355;194.4476;189.9315;11929;213.9667;217.3339;224.6786;194;36;237;237
41.76458;222.0859;193.7131;190.6745;2304;222.7082;196.9601;193.5929;4490;219.3282;193.9702;188.7028;5975;220.1254;193.4707;189.0341;6594;220.2355;194.4476;189.9315;11929;213.9667;217.3339;224.6786;194;36;237;237
41.78965;225.0602;197.8316;193.6191;2376;224.6395;199.5807;195.3078;4522;217.7407;191.8435;187.1339;5944;220.1935;193.8653;189.3773;6689;220.2776;194.5526;190.0024;11815;214.5694;217.8178;224.9164;194;36;238;238
41.83043;225.0602;197.8316;193.6191;2376;224.6395;199.5807;195.3078;4522;217.7407;191.8435;187.1339;5944;220.1935;193.8653;189.3773;6689;220.2776;194.5526;190.0024;11815;214.5694;217.8178;224.9164;194;36;238;238
41.85110;222.1527;193.1337;189.9970;2311;221.7631;195.1706;191.3717;4525;220.3972;195.5499;190.1861;5894;220.9217;194.7212;190.0927;6642;220.6969;195.0225;190.2902;11796;214.4490;217.7921;224.9685;194;36;238;238
41.89238;222.1527;193.1337;189.9970;2311;221.7631;195.1706;191.3717;4525;220.3972;195.5499;190.1861;5894;220.9217;194.7212;190.0927;6642;220.6969;195.0225;190.2902;11796;214.4490;217.7921;224.9685;194;36;238;238
41.91439;224.0967;195.6242;192.5267;2400;223.9241;198.0711;194.6689;4531;218.4021;192.1392;187.3981;5896;220.2206;193.0179;188.9345;6722;220.2234;193.9606;189.8011;11793;214.3277;217.4172;224.6869;194;36;238;238
41.96601;223.1735;194.1709;191.2640;2352;223.0614;196.5636;193.2289;4482;219.3102;193.8231;189.1037;5968;220.5371;193.9236;189.6573;6732;220.6140;194.5655;190.3988;11856;214.8277;218.5179;225.5385;194;36;238;238
41.98685;223.1743;194.1697;191.2583;2346;223.4522;197.4619;193.9406;4458;219.5801;194.2490;189.4544;6045;220.6515;193.8303;189.5541;6631;220.8088;194.9490;190.6969;11911;214.8277;218.5179;225.5385;194;36;237;237
42.03207;222.0997;193.5163;190.2902;2326;222.4525;196.8413;192.9059;4378;219.0704;192.9975;188.2040;5979;219.8777;192.5326;188.2357;6613;219.9990;193.8757;189.4249;11909;214.2508;218.1724;225.3796;194;36;237;237
42.05364;222.0997;193.5163;190.2902;2326;222.4525;196.8413;192.9059;4378;219.0704;192.9975;188.2040;5979;219.8777;192.5326;188.2357;6613;219.9990;193.8757;189.4249;11909;214.2508;218.1724;225.3796;194;36;237;237
42.09341;223.5376;197.0311;193.6555;2351;224.2298;199.8979;196.4042;4495;218.4672;191.9095;186.4573;6036;219.9743;193.2076;188.4076;6642;220.5258;194.5449;189.8821;11939;214.3687;217.7667;224.7990;194;36;237;237
42.11626;223.5376;197.0311;193.6555;2351;224.2298;199.8979;196.4042;4495;218.7238;192.1147;186.5993;5930;219.8316;192.8757;188.0999;6645;220.5178;194.4953;189.8229;11992;214.3687;217.7667;224.7990;194;36;236;236
42.15653;222.0404;192.4003;189.3879;2328;222.1301;195.6065;191.7855;4498;220.6383;195.1658;189.9959;5850;220.9316;193.6016;189.2591;6546;220.7682;194.6682;190.0053;11952;214.4026;217.9802;225.1959;194;36;236;236
42.17954;221.9962;192.4153;189.4161;2343;221.8931;195.3823;191.6096;4462;220.7983;195.3589;190.1023;5876;221.0120;193.7783;189.4315;6594;220.8410;194.8095;190.1180;11822;214.4026;217.9802;225.1959;194;36;235;235
42.21850;223.4018;195.7139;193.0950;2317;223.8098;199.0139;195.2433;4390;218.4250;192.3204;187.0560;6049;219.5739;192.5475;188.2637;6586;220.3669;194.5698;189.9079;11987;214.0543;217.0160;224.2383;194;36;235;235
42.24040;223.4018;195.7139;193.0950;2317;223.8098;199.0139;195.2433;4390;218.4250;192.3204;187.0560;6049;219.5739;192.5475;188.2637;6586;220.3669;194.5698;189.9079;11987;214.0543;217.0160;224.2383;194;36;235;235
42.27994;222.2825;194.3688;190.7868;2340;222.2717;196.7726;193.0027;4460;219.7086;194.4216;188.8523;5998;220.2734;193.9242;189.0531;6665;220.4742;194.9021;190.1465;11903;214.6386;218.4659;225.5817;194;36;235;235
42.31783;222.1860;193.3768;190.3209;2306;222.9245;197.1133;193.5266;4438;219.3604;192.9406;188.1807;5888;219.7932;192.2184;188.1587;6597;220.1580;193.7171;189.5016;11946;213.9147;217.1526;224.4892;194;36;236;236
42.35868;222.1860;193.3768;190.3209;2306;222.9245;197.1133;193.5266;4438;219.3604;192.9406;188.1807;5888;219.7932;192.2184;188.1587;6597;220.1580;193.7171;189.5016;11946;213.9147;217.1526;224.4892;194;36;236;236
42.38405;224.1872;197.7535;194.1453;2292;224.8140;200.9085;196.6921;4424;218.7498;192.6834;187.8960;5847;220.0244;193.4539;189.1991;6600;220.6610;195.2718;190.6712;11904;214.6779;217.9428;225.1448;194;36;236;236
42.42524;224.1872;197.7535;194.1453;2292;224.8140;200.9085;196.6921;4424;218.7498;192.6834;187.8960;5847;220.0244;193.4539;189.1991;6600;220.6610;195.2718;190.6712;11904;214.6779;217.9428;225.1448;194;36;236;236
42.44609;222.4636;193.7386;190.8571;2295;222.4176;197.0268;193.1888;4411;220.3841;195.8041;190.1728;5886;220.8799;194.6559;189.9703;6576;220.7443;195.5894;190.7455;11935;214.4822;217.8285;225.0829;194;36;236;236
42.48610;222.4636;193.7386;190.8571;2295;222.4176;197.0268;193.1888;4411;220.3841;195.8041;190.1728;5886;220.8799;194.6559;189.9703;6576;220.7443;195.5894;190.7455;11935;214.4822;217.8285;225.0829;194;36;236;236
42.50992;224.5393;196.5115;194.0369;2303;224.5940;199.9924;196.3811;4466;218.8579;193.0885;187.7450;6003;220.2019;193.2463;188.8502;6577;220.5846;194.9666;190.3076;12147;214.3487;217.9884;225.0393;194;36;236;236
42.54849;224.5393;196.5115;194.0369;2303;224.5940;199.9924;196.3811;4466;218.8579;193.0885;187.7450;6003;220.2019;193.2463;188.8502;6577;220.5846;194.9666;190.3076;12147;214.3487;217.9884;225.0393;194;36;236;236
42.57168;222.9691;194.9086;191.6095;2297;222.7431;197.9154;193.4089;4480;220.2677;194.9090;189.6832;5887;221.1120;194.5543;189.9576;6502;221.0466;195.6590;190.7687;11801;214.4201;217.3746;224.5031;194;36;237;237
42.62200;222.0386;193.6260;190.7316;2329;222.4331;197.0946;193.4318;4463;219.0381;192.9380;187.8179;6085;219.6997;192.5758;188.1776;6617;220.1446;194.0480;189.5400;11988;214.1416;217.9675;224.9191;194;36;237;237
42.64342;222.0900;193.6138;190.6972;2312;222.6713;197.3163;193.6080;4490;219.0556;192.9291;187.8090;5994;219.5727;192.3215;187.9719;6644;220.1747;194.0626;189.5427;12043;214.1416;217.9675;224.9191;195;36;236;236
42.68611;223.6296;197.5894;193.3392;2338;224.2908;200.4298;195.5436;4481;218.4490;192.0846;187.3297;5947;219.9357;193.1704;188.7004;6656;220.3610;194.7985;189.9733;12051;214.5565;217.8116;225.0083;195;36;236;236
42.70723;223.4170;197.4489;193.2432;2319;224.0686;200.2323;195.4168;4477;218.7014;192.3284;187.4792;5910;219.9321;193.2159;188.7156;6572;220.3311;194.7513;189.9386;12061;214.5565;217.8116;225.0083;194;36;236;236
42.75053;221.4043;192.7910;189.2930;2345;222.1065;196.0431;192.0574;4387;220.2763;194.8521;189.7319;5823;220.4205;193.4520;188.9218;6556;220.6426;194.8663;190.2244;11844;214.1830;217.5127;224.8170;194;36;236;236
42.77270;221.4043;192.7910;189.2930;2345;222.1065;196.0431;192.0574;4387;220.2763;194.8521;189.7319;5823;220.4205;193.4520;188.9218;6556;220.6426;194.8663;190.2244;11844;214.1830;217.5127;224.8170;194;36;236;236
42.81200;224.2558;196.1231;193.3955;2291;224.4712;199.5449;196.0326;4452;217.7782;191.4326;186.2091;5941;219.6272;192.3397;187.9551;6586;219.9849;193.9306;189.4624;12034;214.0359;217.2522;224.4905;194;36;236;236
42.86227;222.1735;193.0463;190.2077;2311;222.5099;195.9595;192.7203;4448;219.9647;193.9293;189.2055;6010;220.6507;193.3298;189.2736;6556;220.8545;194.4261;190.2702;11890;214.3788;217.2302;224.6488;193;36;237;237
42.90177;222.1735;193.0463;190.2077;2311;222.5099;195.9595;192.7203;4448;219.9647;193.9293;189.2055;6010;220.6507;193.3298;189.2736;6556;220.8545;194.4261;190.2702;11890;214.3788;217.2302;224.6488;193;36;237;237
42.92616;221.8942;193.2838;190.1659;2315;221.8373;195.4880;191.9144;4463;218.8957;192.3824;187.8709;6033;219.4719;192.0782;187.9712;6559;219.9924;193.2830;189.2723;11878;214.1507;217.7155;225.1434;193;36;238;238
42.96832;221.8942;193.2838;190.1659;2315;221.8373;195.4880;191.9144;4463;218.8957;192.3824;187.8709;6033;219.4719;192.0782;187.9712;6559;219.9924;193.2830;189.2723;11878;214.1507;217.7155;225.1434;193;36;238;238
42.99042;224.6591;197.0035;193.6539;2300;223.9475;198.2680;194.8171;4477;218.7922;192.4513;187.6851;6002;220.2812;193.2357;188.9783;6589;220.6516;194.2745;190.0528;11820;214.4698;216.9586;224.5362;193;36;238;238
43.02985;224.6591;197.0035;193.6539;2300;223.9475;198.2680;194.8171;4477;218.7922;192.4513;187.6851;6002;220.2812;193.2357;188.9783;6589;220.6516;194.2745;190.0528;11820;214.4698;216.9586;224.5362;193;36;238;238
43.05317;222.5516;192.6812;189.7724;2337;221.7363;194.6898;191.2267;4539;220.4475;194.5119;189.6446;5909;221.0294;193.6743;189.5233;6637;220.8051;194.3683;189.9456;11830;214.3138;217.4359;224.9428;193;36;238;238
43.09266;222.5516;192.6812;189.7724;2337;221.7363;194.6898;191.2267;4539;220.4475;194.5119;189.6446;5909;221.0294;193.6743;189.5233;6637;220.8051;194.3683;189.9456;11830;214.3138;217.4359;224.9428;193;36;238;238
43.11645;224.0017;196.0906;192.9728;2350;223.8874;198.3156;195.1398;4521;218.3832;191.6767;186.6501;5908;219.9424;192.6408;188.3245;6653;220.4315;194.0348;189.8050;11782;214.3736;217.4195;224.7223;193;36;238;238
43.16610;222.5625;193.6569;190.7107;2361;222.4802;196.0794;192.6110;4481;220.3194;194.5651;189.7423;5942;220.8172;193.8752;189.8454;6657;221.0210;194.8674;190.5193;11837;214.7462;217.8650;225.2582;193;36;238;238
43.18743;222.5625;193.6569;190.7107;2361;222.4802;196.0794;192.6110;4481;220.3194;194.5651;189.7423;5942;220.8172;193.8752;189.8454;6657;221.0210;194.8674;190.5193;11837;214.7462;217.8650;225.2582;193;36;238;238
43.23204;222.8348;194.6900;191.5694;2313;222.7144;196.9289;193.5691;4528;218.5506;192.3338;187.1738;6030;219.8542;192.8653;188.3006;6617;219.9092;193.5496;189.2697;11966;213.9733;216.8473;224.4337;193;36;238;238
43.25384;222.8348;194.6900;191.5694;2313;222.7144;196.9289;193.5691;4528;218.5506;192.3338;187.1738;6030;219.8542;192.8653;188.3006;6617;219.9092;193.5496;189.2697;11966;213.9733;216.8473;224.4337;193;36;238;238
43.29347;224.6129;197.4828;193.9216;2320;224.1109;198.9366;195.0643;4555;218.4876;192.5312;188.1441;5962;220.3299;193.8266;189.6884;6656;220.3951;194.6054;190.3952;11919;214.4798;217.1097;224.3324;193;36;238;238
43.31719;224.6129;197.4828;193.9216;2320;224.1109;198.9366;195.0643;4555;218.4876;192.5312;188.1441;5962;220.3299;193.8266;189.6884;6656;220.3951;194.6054;190.3952;11919;214.4798;217.1097;224.3324;193;36;238;238
43.35624;222.6126;194.1858;190.3943;2341;222.4516;196.3381;192.1864;4528;220.0295;194.3027;189.5519;5996;221.0271;194.2516;189.8127;6690;220.6804;194.6644;190.1895;11983;214.1612;217.3618;224.7597;193;36;238;238
43.37949;222.6126;194.1858;190.3943;2341;222.4516;196.3381;192.1864;4528;220.0295;194.3027;189.5519;5996;221.0271;194.2516;189.8127;6690;220.6804;194.6644;190.1895;11983;214.1612;217.3618;224.7597;193;36;238;238
43.42190;224.1097;197.1434;193.1396;2371;224.4292;199.8436;195.3981;4527;218.3333;191.0297;186.7625;5997;220.3733;193.1160;189.0323;6655;220.2500;193.7609;189.5317;12006;214.3218;217.8279;224.8820;193;36;238;238
43.44550;224.1097;197.1434;193.1396;2371;224.4292;199.8436;195.3981;4527;218.3333;191.0297;186.7625;5997;220.3733;193.1160;189.0323;6655;220.2500;193.7609;189.5317;12006;214.3218;217.8279;224.8820;193;36;238;238
43.48634;223.6597;194.2226;191.2047;2345;223.0585;195.9388;192.2340;4513;219.8931;194.2250;190.0221;6013;221.2430;194.1783;190.4395;6691;220.7518;194.3436;190.2468;11960;214.5062;217.5608;224.6744;193;36;238;238
43.51792;223.4866;194.6486;191.1480;2419;223.1701;196.6079;192.9088;4563;218.8094;191.8491;187.6077;5903;220.3110;192.3628;188.4951;6792;219.9617;192.7570;188.8031;11977;213.8277;216.5020;223.9863;192;36;239;239
43.55793;223.4866;194.6486;191.1480;2419;223.1701;196.6079;192.9088;4563;218.8094;191.8491;187.6077;5903;220.3110;192.3628;188.4951;6792;219.9617;192.7570;188.8031;11977;213.8277;216.5020;223.9863;192;36;239;239
43.58404;224.4476;196.8116;193.4609;2330;224.0975;198.3508;194.8928;4544;218.6759;192.0736;187.0282;5896;220.5176;193.3664;188.8832;6723;220.4045;193.6000;189.2764;11954;214.5422;217.8750;225.1778;192;36;239;239
43.62386;224.4476;196.8116;193.4609;2330;224.0975;198.3508;194.8928;4544;218.6759;192.0736;187.0282;5896;220.5176;193.3664;188.8832;6723;220.4045;193.6000;189.2764;11954;214.5422;217.8750;225.1778;192;36;239;239
43.64591;223.3593;193.6177;190.8630;2307;222.9900;195.8562;192.5061;4479;219.9616;194.4192;189.3348;6049;220.8749;193.7890;189.4987;6795;220.6471;194.0958;189.7746;12056;214.0048;216.8717;224.2723;192;36;239;239
43.68489;223.3593;193.6177;190.8630;2307;222.9900;195.8562;192.5061;4479;219.9616;194.4192;189.3348;6049;220.8749;193.7890;189.4987;6795;220.6471;194.0958;189.7746;12056;214.0048;216.8717;224.2723;192;36;239;239
43.70997;225.1937;197.6130;194.5464;2390;224.4048;199.2957;195.6409;4545;218.0982;191.2933;186.8222;5966;220.2469;193.0305;189.1250;6880;220.1807;193.6228;189.4903;12049;214.0847;216.9026;224.3025;192;36;239;239
43.74902;225.1937;197.6130;194.5464;2390;224.4048;199.2957;195.6409;4545;218.0982;191.2933;186.8222;5966;220.2469;193.0305;189.1250;6880;220.1807;193.6228;189.4903;12049;214.0847;216.9026;224.3025;192;36;239;239
43.77139;222.6553;193.2515;190.7621;2350;222.4589;195.4057;192.4165;4511;220.1582;194.6701;189.9467;6042;220.8177;193.9828;190.0320;6754;220.9935;194.6876;190.5729;11964;214.3312;217.3098;224.5532;192;36;238;238
43.82221;222.5716;194.0043;191.2262;2334;222.7218;196.3463;193.1010;4536;217.9942;191.8339;187.3734;6058;219.2783;192.0806;188.2217;6740;219.5405;192.9950;188.9941;12023;213.7214;216.9696;224.3558;192;36;238;238
43.84406;222.5716;194.0043;191.2262;2334;222.7218;196.3463;193.1010;4536;217.9942;191.8339;187.3734;6058;219.2783;192.0806;188.2217;6740;219.5405;192.9950;188.9941;12023;213.7214;216.9696;224.3558;192;36;238;238
43.88608;224.0860;195.6518;192.4310;2441;223.6816;197.4921;193.7885;4501;218.7333;192.6237;187.8911;5932;220.3174;193.2811;189.2360;6781;220.4890;194.1227;189.7336;11844;214.1859;217.4098;224.6554;192;36;238;238
43.90829;223.6828;195.2314;192.0951;2377;223.6402;197.5199;193.8158;4522;218.7782;192.5809;187.8078;5951;220.2033;193.0697;188.9920;6655;220.5696;194.2256;189.8028;11868;214.1859;217.4098;224.6554;191;36;238;238
43.95040;222.3511;193.0860;189.4578;2313;222.1178;194.9420;191.1397;4517;220.1744;194.1629;189.1625;5974;220.8408;193.3749;189.0337;6597;220.6514;194.0234;189.4777;11959;213.9318;217.1326;224.5056;191;36;238;238
43.97416;222.3511;193.0860;189.4578;2313;222.1178;194.9420;191.1397;4517;220.1744;194.1629;189.1625;5974;220.8408;193.3749;189.0337;6597;220.6514;194.0234;189.4777;11959;213.9318;217.1326;224.5056;191;36;238;238
44.01464;224.1021;197.2966;193.1722;2340;224.1997;199.6825;195.1759;4526;218.1286;191.3241;186.7502;6033;220.0602;193.2760;188.8994;6692;220.4048;194.2721;189.7177;11933;214.0579;217.2249;224.3827;191;36;238;238
44.06242;223.2612;193.7875;190.8822;2301;222.9904;195.8438;192.3987;4470;220.4015;195.6309;189.9041;5963;221.2711;194.6897;189.9584;6584;221.1972;195.3212;190.5477;11818;214.3826;217.6432;224.9383;191;36;238;238
44.10179;223.2612;193.7875;190.8822;2301;222.9904;195.8438;192.3987;4470;220.4015;195.6309;189.9041;5963;221.2711;194.6897;189.9584;6584;221.1972;195.3212;190.5477;11818;214.3826;217.6432;224.9383;191;36;238;238
44.12624;222.8835;194.4909;191.4934;2351;222.7233;196.8010;193.2229;4482;218.8273;192.1623;187.4757;6000;219.6684;192.1587;188.0917;6710;219.9595;193.3032;189.1236;11965;213.8675;217.0144;224.4026;190;36;239;239
44.16550;222.8835;194.4909;191.4934;2351;222.7233;196.8010;193.2229;4482;218.8273;192.1623;187.4757;6000;219.6684;192.1587;188.0917;6710;219.9595;193.3032;189.1236;11965;213.8675;217.0144;224.4026;190;36;239;239
44.19020;223.2526;195.8997;192.2201;2304;223.1727;197.6144;193.6745;4442;218.9043;192.9829;188.1478;5959;220.0991;193.4487;189.0975;6677;220.0505;193.8933;189.3794;12031;214.4750;217.4630;224.6209;190;36;239;239
44.23415;223.2526;195.8997;192.2201;2304;223.1727;197.6144;193.6745;4442;218.9043;192.9829;188.1478;5959;220.0991;193.4487;189.0975;6677;220.0505;193.8933;189.3794;12031;214.4750;217.4630;224.6209;190;36;239;239
44.25655;221.7301;192.5555;189.3909;2297;221.6843;194.8415;191.1440;4485;219.8564;194.3548;188.5139;5879;220.1874;193.1322;188.2543;6574;220.1572;193.7025;188.7692;11965;214.0921;217.0185;224.4598;190;36;239;239
44.29873;221.7301;192.5555;189.3909;2297;221.6843;194.8415;191.1440;4485;219.8564;194.3548;188.5139;5879;220.1874;193.1322;188.2543;6574;220.1572;193.7025;188.7692;11965;214.0921;217.0185;224.4598;190;36;239;239
44.32218;224.3984;196.4484;193.9353;2317;223.7542;198.6523;195.5135;4532;218.0840;190.8721;186.7036;5999;220.0762;192.6742;189.1121;6670;220.1520;193.5939;189.7667;11949;214.1912;217.0422;224.4025;191;36;238;238
